InvoiceID,InvoiceSequenceID,OMONumber,InvoiceBillAmount,InvoicePayAmount,SalesTax,AdminFee,PaymentID,ChargeAmount,Payment Term,InvoiceStatus,InvoiceDate,DateTransferDoF,DaysDel
4,1683500,E903423,2667.68,1733.45,69.34,260.02,917196,2062.81,30,NotDispute,12-05-2008,2/17/2009,60DayDel
5,1697286,E903423,4329.14,2595.69,103.83,389.35,930887,3088.87,30,NotDispute,01-12-2009,2/17/2009,30DayDel
6,1712231,E903423,4056.55,1460.86,58.43,219.13,945345,1738.42,30,NotDispute,02-04-2009,3/20/2009,30DayDel
7,1725321,E903423,3404.61,1943.75,77.75,291.56,958705,2313.06,30,NotDispute,03-05-2009,4/20/2009,30DayDel
8,1740369,E903423,3771.31,1827.56,73.1,274.13,973067,2174.79,30,NotDispute,04-03-2009,5/20/2009,30DayDel
9,1753980,E903423,3193.96,1366.4,54.66,204.96,986334,1626.02,30,NotDispute,05-05-2009,6/19/2009,30DayDel
10,1759543,E903423,1649.94,283.54,11.34,42.53,991478,337.41,30,NotDispute,06-04-2009,7/20/2009,30DayDel
11,1783877,E903423,224,224,8.96,33.6,1015841,266.56,30,NotDispute,07-07-2009,9/18/2009,60DayDel
1,E909243,E909243,272,272,22.78,40.8,890561,335.58,30,NotDispute,9/25/2008,11/20/2008,30DayDel
1,E906936,E906936,975,975,81.66,146.25,901181,1202.91,30,Dispute,09-08-2008,12-10-2008,90DayDel
1,1670037,E913304,141.28,141.28,5.65,21.19,903598,168.12,30,NotDispute,11-06-2008,1/20/2009,60DayDel
2,1684087,E913304,477.78,336.5,13.46,50.48,918506,400.44,30,NotDispute,12-09-2008,2/17/2009,60DayDel
3,1696857,E913304,693.46,356.96,14.28,53.54,930485,424.78,30,NotDispute,01-09-2009,2/17/2009,30DayDel
4,1710804,E913304,617.46,260.5,10.42,39.08,944122,310,60,NotDispute,02-09-2009,3/20/2009,On-Time
5,1726276,E913304,376.79,116.29,4.65,17.44,959282,138.38,60,NotDispute,03-09-2009,4/20/2009,On-Time
6,1727119,E913304,375.28,-1.51,-0.06,0,,-1.57,60,NotDispute,03-11-2009,,90PDayDel
1,44817,E917646,458.97,458.97,18.36,68.85,906218,546.18,60,NotDispute,12-02-2008,1/20/2009,On-Time
1,E916431,E916431,70,70,5.86,10.5,907241,86.36,60,NotDispute,12-07-2008,1/20/2009,On-Time
1,E914286,E914286,500,500,41.88,75,918537,616.88,60,NotDispute,12-08-2008,2/17/2009,30DayDel
1,E918808,E918808,890,890,74.54,133.5,930214,1098.04,60,NotDispute,01-03-2009,2/17/2009,On-Time
1,E920104,E920104,19.8,19.8,1.66,2.97,930414,24.43,60,NotDispute,12/23/2008,3/20/2009,30DayDel
1,E914772,E914772,70,70,5.86,10.5,931063,86.36,60,Dispute,11/20/2008,3/20/2009,60DayDel
1,E923197,E923197,9.9,9.9,0.83,1.49,932875,12.22,60,NotDispute,1/20/2009,3/20/2009,On-Time
1,E917879,E917879,325,325,27.22,48.75,917145,400.97,60,NotDispute,12/13/2008,2/17/2009,30DayDel
1,E922298,E922298,100,100,8.38,15,945707,123.38,60,Dispute,1/14/2009,4/20/2009,60DayDel
1,E926213,E926213,66.82,66.82,5.6,10.02,945992,82.44,60,NotDispute,2/19/2009,4/20/2009,90PDayDel
1,E925865,E925865,498,498,41.71,74.7,957719,614.41,60,NotDispute,2/23/2009,4/20/2009,On-Time
1,E929530,E929530,70,70,5.86,10.5,959729,86.36,60,NotDispute,3/19/2009,5/20/2009,30DayDel
1,D900482,D900482,2590,2590,216.91,388.5,961462,3195.41,60,NotDispute,3/25/2009,5/20/2009,On-Time
1,E929944,E929944,360,360,30.15,54,971332,444.15,30,NotDispute,3/31/2009,5/20/2009,30DayDel
1,E929379,E929379,294,294,24.62,44.1,971714,362.72,30,NotDispute,04-06-2009,5/20/2009,30DayDel
1,E835267,E835267,1198,1198,100.33,179.7,975339,1478.03,30,Dispute,1/26/2009,6/19/2009,90PDayDel
1,E931768,E931768,50,50,4.19,7.5,986271,61.69,30,NotDispute,05-12-2009,6/19/2009,30DayDel
1,E936550,E936550,70,70,5.86,10.5,987236,86.36,30,NotDispute,5/18/2009,6/19/2009,30DayDel
1,E935073,E935073,50,50,4.19,7.5,989410,61.69,30,NotDispute,5/18/2009,7/20/2009,60DayDel
1,E618110,E618110,7,7,0.6,15,540360,22.6,30,Dispute,01-05-2006,4/20/2006,90DayDel
1,E627226,E627226,45.5,45.5,3.92,15,580026,64.42,30,Dispute,3/17/2006,7/20/2006,90PDayDel
1,E633258,E633258,1250,1250,107.81,75,580316,1432.81,30,NotDispute,5/25/2006,8/21/2006,60DayDel
1,E703816,E703816,37.5,37.5,3.23,15,612468,55.73,30,NotDispute,08-10-2006,10/20/2006,60DayDel
1,E814859,E814859,23.8,23.8,1.99,15,763473,40.79,30,NotDispute,12/17/2007,1/18/2008,30DayDel
1,E918232,E918232,19.8,19.8,1.66,2.97,928950,24.43,30,NotDispute,12-10-2008,2/17/2009,60DayDel
1,E609547,E609547,70,70,6.04,15,508510,91.04,30,NotDispute,11/14/2005,1/23/2006,60DayDel
1,E622138,E622138,70,70,6.04,15,530237,91.04,30,NotDispute,02-04-2006,4/20/2006,60DayDel
1,E632639,E632639,15,15,1.29,15,593066,31.29,30,Dispute,05-10-2006,9/20/2006,90PDayDel
1,E634302,E634302,15,15,1.29,15,593370,31.29,30,Dispute,5/25/2006,9/20/2006,90DayDel
1,E635017,E635017,49,49,4.23,15,602045,68.23,30,Dispute,06-05-2006,10/20/2006,90PDayDel
1,E730229,E730229,71.4,71.4,6.16,15,696261,92.56,30,NotDispute,5/16/2007,6/20/2007,30DayDel
1,E729117,E729117,17.4,17.4,1.5,15,707348,33.9,30,NotDispute,05-04-2007,7/20/2007,60DayDel
1,E728888,E728888,70,70,6.04,15,718207,91.04,30,Dispute,5/16/2007,9/20/2007,90PDayDel
1,E811430,E811430,50,50,4.19,15,794917,69.19,30,NotDispute,2/28/2008,3/20/2008,On-Time
1,E932835,E932835,50,50,4.19,7.5,1013353,61.69,30,NotDispute,5/30/2009,8/20/2009,60DayDel
1,E942561,E942561,475,475,39.78,71.25,1014717,586.03,30,NotDispute,7/13/2009,9/18/2009,60DayDel
1,1783736,EA01712,4.62,4.62,0.18,0.69,1015102,5.49,30,NotDispute,07-09-2009,8/20/2009,30DayDel
2,1812478,EA01712,15.34,15.34,0.61,2.3,1043249,18.25,30,NotDispute,8/14/2009,10/20/2009,60DayDel
3,1815859,EA01712,14.43,14.43,0.58,2.16,1046481,17.17,30,NotDispute,09-09-2009,11/18/2009,60DayDel
4,1829960,EA01712,136.82,136.82,6.16,20.52,1060068,163.5,30,NotDispute,10-08-2009,12/18/2009,60DayDel
5,1843076,EA01712,92.51,92.51,4.16,13.88,1074111,110.55,30,NotDispute,11-05-2009,1/20/2010,60DayDel
10,1917435,EA01712,123.69,123.69,5.57,18.55,1145269,147.81,30,NotDispute,04-06-2010,5/20/2010,30DayDel
11,1919602,EA01712,84.76,84.76,3.81,12.71,1147429,101.28,30,NotDispute,05-05-2010,06-01-2010,On-Time
12,1936743,EA01712,69.85,69.85,3.14,10.48,1164039,83.47,30,NotDispute,06-03-2010,7/20/2010,30DayDel
13,1962513,EA01712,14,14,0.63,2.1,1189646,16.73,30,NotDispute,07-06-2010,8/20/2010,30DayDel
6,1857847,EA01712,182.78,182.78,8.23,27.42,1085395,218.43,30,NotDispute,12-07-2009,2/19/2010,60DayDel
7,1872156,EA01712,304.97,304.97,13.72,45.75,1101739,364.44,30,NotDispute,01-07-2010,3/24/2010,60DayDel
8,1888901,EA01712,185.38,185.38,8.34,27.81,1117048,221.53,30,NotDispute,02-05-2010,4/20/2010,60DayDel
9,1901867,EA01712,274.13,274.13,12.34,41.12,1129442,327.59,30,NotDispute,03-08-2010,4/20/2010,30DayDel
1,E942458,E942458,17.4,17.4,1.46,2.61,1028414,21.47,30,NotDispute,6/23/2009,9/18/2009,60DayDel
1,EA05181,EA05181,70,70,5.86,10.5,1029067,86.36,30,NotDispute,8/17/2009,9/18/2009,30DayDel
1,E938471,E938471,70,70,5.86,10.5,1029416,86.36,30,NotDispute,6/22/2009,9/18/2009,60DayDel
1,EA02404,EA02404,2489,2489,208.45,373.35,1029981,3070.8,30,Dispute,7/20/2009,10/20/2009,90DayDel
1,E940773,E940773,2580,2580,216.08,387,1030067,3183.08,30,NotDispute,08-11-2009,10/20/2009,60DayDel
1,EA03051,EA03051,26.95,26.95,2.26,4.04,1030258,33.25,30,Dispute,7/14/2009,10/20/2009,90DayDel
1,1799792,EA03125,119.23,119.23,4.77,17.88,1031972,141.88,30,NotDispute,7/30/2009,10/20/2009,60DayDel
4,1842199,EA03125,201.69,166.26,7.48,24.94,1072225,198.68,30,NotDispute,10/29/2009,12/18/2009,30DayDel
3,1842197,EA03125,151.73,87.8,3.95,13.17,1072226,104.92,30,NotDispute,11/25/2009,12/18/2009,On-Time
9,1916452,EA03125,331.05,331.05,14.9,49.66,1143880,395.61,30,NotDispute,04-01-2010,5/20/2010,30DayDel
10,1922555,EA03125,249.16,249.16,11.21,37.37,1159279,297.74,30,NotDispute,4/30/2010,6/18/2010,30DayDel
11,1935601,EA03125,161.63,161.63,7.27,24.24,1162597,193.14,30,NotDispute,5/28/2010,7/20/2010,30DayDel
12,1950741,EA03125,146.72,146.72,6.6,22.01,1189621,175.33,30,NotDispute,6/29/2010,8/20/2010,30DayDel
5,1847865,EA03125,218.14,218.14,9.82,32.72,1085952,260.68,30,NotDispute,12-01-2009,2/19/2010,60DayDel
6,1871058,EA03125,448.78,448.78,20.2,67.32,1098566,536.3,30,NotDispute,12/31/2009,2/19/2010,30DayDel
7,1885588,EA03125,436.23,436.23,19.63,65.43,1113688,521.29,30,NotDispute,02-01-2010,3/24/2010,30DayDel
8,1900461,EA03125,392.16,392.16,17.65,58.82,1128569,468.63,30,NotDispute,03-03-2010,4/20/2010,30DayDel
1,2787045,EF01793,121.7,-677.63,-30.49,0,,0,30,NotDispute,7/23/2014,,90PDayDel
13,1981859,EA03125,24,24,1.08,3.6,1217359,28.68,30,NotDispute,7/29/2010,10/20/2010,60DayDel
